Company,Job Title,Rating,Review
Energy Transfer,Marine Terminal operator,2,"The environment lacks the leadership and support needed to ensure success for its employees. Often, double standards are applied for some employees. Extremely under manned and no work life balance."
Energy Transfer,Contracts,2,"Energy Transfer feels like multiple companies bolted together.  Old school mentality - they want you in the office 5 days a week, culture is very ""CYA"".   Promotions are very few and far between."
Energy Transfer,Crude Oil Transport Driver,2,"The management is fake in every sense, stab you in the back in a heart beat. Try to make you think you're not under the gun , you are definitely under the gun. Do not recommend. "
Energy Transfer,Supply Chain Analyst,2,"Please consider finding employment elsewhere. There is no morals, respect with this company. Compensation is the lower than other oil and gas companies. "
Energy Transfer,Senior Driver,4,Great place for self motivated drivers. No micro managing and no cameras. Equipment is getting old. Communication between senior management and drives needs improvement. 
Energy Transfer,Plant Operator,1,"Very unsafe place to work. Near misses are looked over and kept as quiet as possible. Training is done by whoever is in the mood to do a plant walk through. No training outline, no progression outlined in black and white. Plant is left with one operator at times "
Energy Transfer,Corrosion Technician,4,"ETE is a good company.  Other companies may pay more for some positions but the environment and benefits are good.  The trend of companies becoming extremely ""politically correct"" hasn't seemed to effect ETE too much yet. "
Energy Transfer,Lead System Gas Controller,2,Review all your options before considering employment with energy transfer. The pay is not the greatest in the world. You would be better off seeking employment elsewhere.
Energy Transfer,Pipeline Construction Supervisor/ Project Manager,5,"The company does not allow you to go home and  relax , they always expect you to be on call 24_7  and wanting more then what you can put out of your expectations . On the last few years tha I was work with them was getting worse."
Energy Transfer,Field tech,1,"Place was poor at best,  benefits get worse all the time.  Their safety policy and driving policy make it impossible to be in the right all the time.  nearly all salaried employees are extremely arrogant and ""above"" field persons.  Different areas operate completely differently,  one area may allow the companies alternative work schedules and the area next to it may not.  everything is disconnected and most of the assets are 20-30 years behind."
Energy Transfer,I&E Tech,5,The company was a great company to work for. The only thing is was for the GPS in the truck comes unplugged it shows the last location you were at. Which mine came undone and showed my truck home for 50 days. Which is wrong.
Energy Transfer,Pipeline Operator,4,Decent but management is a sham it’s political like everywhere else compensation is not in line with other companies talk about being safe and it’s bull 
New York Life,Financial Services Representative,5,"This is a Fortune 100 company that values their employees, supports them and wants them to succeed. This is especially important because financial services is a tough business. Most people know very little about the scope of what we do, or about our company- that we're owned by our policy owners, not Wall Street, for instance. But people are highly skeptical of ""insurance companies"" and have made assumptions about us, especially thinking that all we do is insurance when we're trained to provide a full range of financial services for individuals and businesses: retirement planning, estate planning, business planning, tax diversification, etc. The company knows this however and supports us. Our training is undisputedly known as the best in the industry. Very deep dives on ethics, products, business management, etc.,--and it's a three year program. We're encouraged to secure securities licenses and they pay for the training. Currently they're also paying bonuses when licenses are secured. Compensation is based on performance, so it's not easy. But, it's possible to make a lot of money. The company pays very well when new business is brought in. Benefits are outstanding! Lastly, this company doesn't just talk diversity they walk the talk. By far the most diverse workforce I've ever seen, top to bottom. No glass ceilings here! All that and we're the gold standard in the industry.- the oldest, largest and financially strongest mutual insurance company in the United States."
New York Life,Registered Representative,4,It’s a fine place to work. A lot depends on your specific office and manager. Definitely have to work hard and can be stressful if you’re not making sales. 
New York Life,Insurance Sales Representative,2,"Great colleagues, but management and products are subpar. Products are not competitive when compared to other companies. Less than 10% of agents across the company/country make 5k+ a month. The average agent earns around $1500-$2,000 a month, do not let management mislead you.Managers make 15-20% override on everything you sell and essentially do nothing but recruit and sit around all day. You are paid 30-55% commission depending on the product. However, if a chargeback occurs 11 months into the policy, they will charge you back more than you were paid in commission in order to cover management's override. In essence, management gets paid no matter what, and you as the agent are responsible for paying their portion of the chargeback. Employee turnover is also atrocious, they will hire anyone with a pulse and a cell phone. Personally saw 75+ agents join and quit in a year or two. "
New York Life,Remote  Universal Agent,2,"What is the best part of working at the company?The small bonus that’s handed out in MarchWhat is the most stressful part about working at the company?The amount of irate callers that you deal with because the claim manager refuse to answer their phones. Also take 2 days for a call backWhat is the work environment and culture like at the company?Upper management don’t care about the employees like they say they do. They don’t t base the work on true customer service but on metrics.  They also micromanage to an ungodly degreeWhat is a typical day like for you at the company?Get yelled at by callers over not receiving their paperwork, checks, or the manager won’t call them back. Morning meetings to go over metrics instead of how they can truly help the callers. Stress, stress and more stress for low pay"
New York Life,Agent,5,Enjoyable to work at and i always get the suport that i need wherher it be with a client ot any new prospects. It is a very family friendy place to be at
New York Life,Registered Representative & Financial Planner,3,"Good sales skills are necessary. Good support for education and getting designations.  Great coworker culture.  Good supervisors and proctoring.  A great place to learn.  But to survive, making good sales is essential."
New York Life,Google Specialist,5,"I am honored to join the company and be a member. As a worker, I feel honored.On the first day of employment, the company organized a new employee training, which made me have a preliminary understanding of the company's business and culture. [Describe the training content, e.g., company history, core values, product introduction, etc.] My colleagues were very warm and friendly and actively helped me to integrate into the new working environment."
New York Life,Financial Professional / Licensed Life Agent,3,"This is one industry that remains stuck in the past. Business formal dress code (enforced), materialistic incentives to meet sales quotas, and high turnover. If you can get triggered and finally make commission and gain access to stipends, you might survive your first year. "
New York Life,Insurance Agent,3,"Working as an insurance agent is tough no matter where you go. And it's great to be with a company that provides good sales training classes, etc...and New York Life does that. However, meeting the various quotas to get promoted is a tough game of chasing leads, many futile appointments, and learning to handle rejections...plus, the products are often expensive. However, if you succeed, it can be a lucrative career...but the pressure to meet quotas never goes away even when you're climbing to the next level. Remember, you must ""always be closing""...because it's a sales job."
New York Life,Financial Professional,5,"Attending zooms, on my phone/computer anywhere or be in office at a cubicle. Advancing education, continued credentials, and hosting meetings with clients and prospects in general. Help people make some of the most important decisions of their life. Getting paid to meet and talk with people. "
New York Life,Insurance Agent,1,No training and only wanted to sell to family and friends no leads given never helped prospects. The bad was getting paid before a policy was officially funded and taken by customers had to give money back to the company if a deal fell through 
New York Life,Agent,4,"Great atmosphere, nice managers and helpful coworkers. Only downside is its commission only and not for someone who isn't willing to put in 10 hour days in the beginning. Cold calling is a must in this industry as well as doing seminars and other outside events like street fairs, bridal shows, air shows, etc. In order to find clients and make any money. Any promotion as well as your pension is based on what you produce for the company. So if you are promoted to a manager they will pay you what your average salary was for the 3 best years as an agent. As long as you work hard this job can be amazing for you. If you are not motivated in this field then it is definitely not for you. "
New York Life,Analista,4,Very good company worry about people and their clear people that you have to work like any company but it is good and beautiful you can always do better
New York Life,Agent,4,The job is difficult because you have to find pretty much all your leads but the management does help because most of them used to be in the same position and understand the struggles. Be ready for rejection and a lot of ups and downs in this business. 
New York Life,Senior Associate,4,"Company is well established with great benefits and decent compensation.  The culture was patriarchal but, obviously, it could be different depending on which department and location you are working from."
New York Life,Agent,5,The best support and training. Prior sells experience and access to affluent market will help you succeed! I loved the company and atmosphere. Very professional. 
New York Life,Life Insurance Agent,1,"New York Life is a predatory company that milks its employees for all their worth and guarantees absolutely nothing in return. Here’s what you can expect if you make the mistake of working for them. In order to go “full-time,” you will be pressured to give up the personal information of as many people as you can. The company will own your book of business, and wash their hands of you if you leave the company. If a policy lapses or is cancelled for any reason, you are liable to return 100% of your commission to the company regardless of the effort you put in. You will be encouraged to “invest in your business” by paying for leads, events, advertising, etc., and you will be given little in the way of meaningful support. I could go on about how awful this company truly is, but I’ll cut myself short. The life insurance industry has an incredibly high turnover rate, and it’s no wonder why when companies like New York Life exist."
New York Life,Insurance Agent,5,"Overall, working at New York Life has been a highly rewarding experience. The combination of an exceptional management team and outstanding training programs creates a thriving work environment."
New York Life,Agent,3,"I wouldn't say my experience has been good or bad, just interesting. The job is not at all how it was portrayed to me during the interview process. I was led to believe that we received leads and got a base salary with ""commission bonuses"" on top. That is not at all how it works, with my small natural market, I am really struggling, but keep getting told that ""you'll figure it out"". The commission reversals are also a killer. Feels like working for free most days, and is 1000% a HUSTLE."
New York Life,Insurance Agent,2,"Taugh, hard, making money depends on your abilities to sale, you can learn a lot. It is difficult, specially at the begining, but if you are willing to learn, you can make it "
New York Life,Claims Specialist,3,Depending on your manager or senior that week your expectations are different. The very long training class was u useless   for the segment I was sent to and then expectations were ever changing 
New York Life,Financial Services Representative,5,"This is a Fortune 100 company that values their employees, supports them and wants them to succeed. This is especially important because financial services is a tough business. Most people know very little about the scope of what we do, or about our company- that we're owned by our policy owners, not Wall Street, for instance. But people are highly skeptical of ""insurance companies"" and have made assumptions about us, especially thinking that all we do is insurance when we're trained to provide a full range of financial services for individuals and businesses: retirement planning, estate planning, business planning, tax diversification, etc. The company knows this however and supports us. Our training is undisputedly known as the best in the industry. Very deep dives on ethics, products, business management, etc.,--and it's a three year program. We're encouraged to secure securities licenses and they pay for the training. Currently they're also paying bonuses when licenses are secured. Compensation is based on performance, so it's not easy. But, it's possible to make a lot of money. The company pays very well when new business is brought in. Benefits are outstanding! Lastly, this company doesn't just talk diversity they walk the talk. By far the most diverse workforce I've ever seen, top to bottom. No glass ceilings here! All that and we're the gold standard in the industry.- the oldest, largest and financially strongest mutual insurance company in the United States."
New York Life,Insurance Agent/Producer,4,"I enjoyed the people I worked with. The managing partners were very nice and helpful. They offer a lot of training for new agents. It was a great place to work for a newbie agent. However, I realized that working in insurance just wasn’t for me. "
New York Life,Clerical,4,"-A typical day at work would consist of a team meeting in the morning, reading incoming e-mails and completing daily work.  Another team meeting in the afternoon.  -After 24 years of service and being the essential worker during COVID for 2.5 years by myself.  During which there were NO issues of any kind.  Now, My ""NEW"" Service Leader was NOT helpful at all in assisting me in correcting issues at hand,  they did not bring any issues to my attention until several months later which does not give me any chance to make corrections.  When I asked my service leader to just let me know when I do make an error... all they could say is: I'm Not that type of person. This again does NOT give me any chance to improve or even any indication that I have made any errors. "
New York Life,Financial Professional,5,"The career options are very well defined, but your success is completely  based on your work ethic and your ""Why"". I can thank NYL for what I know now and success I see now. Because of the strong foundation they can give you."
New York Life,Corporate Vice President,5,"Great company culture, very working parent friendly, room for growth and internal mobility. New CEO is advancing the organization for the benefit of both employees and customers."
New York Life,Short Term Disability Claims,3,What is the best part of working at the company?Helping the claims members. Helping them get questions answered.What is the most stressful part about working at the company?Being a claims member and not getting paid.What is the work environment and culture like at the company?It's ok. Co-workers and TL we nice and easy to work with.What is a typical day like for you at the company?Stressful most day's but easier with time.
New York Life,New York life,3,"The work itself wasn’t too bad, but the management needs an overhaul. It seems they were always looking to downsize with staff, increasing the work load and with minimal “cost of living” salary increases."
New York Life,Agent,1,"New York Life preys on your hopes and dreams of being financially independent and successful. Many times I have met clients who only need life insurance and I can do that for them. New York Life does not allow the agents to just give clients life insurance. You have to convince the client to set a “appointment” to walk them through the process and give an entire financial needs analysis even though the agent is only licensed for life insurance and can only sell life insurance. No managers are concerned about the agents making any money. Not until the managers weren’t making any money off the agents that they were pressing the agents. This job does not work for someone who is not already financially stable and does not have a broad network of people to work with. The word that all the managers say is, “It just takes time”. Ok, well how am I supposed to pay rent? FYI, with the TAS maximizer plan you get 80% of FYC (has to be a minimum of 500 in FYC to even get the bonus). FYC equates to 50% of the annual premium off a sale. So once you make 500FYC in one month then you get that 80%. So 500 + 400 = $900 take home that month. It’s bullsh*t. "
New York Life,Consultant - HAM/CMDB,3,"What is the best part of working at the company?Remote work, collaboration with strong peers in my department and related departments.What is the most stressful part about working at the company?The cloud of uncertainty concerning whether a position was even going to be around in the near futureWhat is the work environment and culture like at the company?The majority of the people working in the trenches were sharp, innovative and open to sharing conversation.  Not so much with upper management.What is a typical day like for you at the company?Perform departmental responsibilities and meet deadlines. Identify and explain problems while bringing proposals to correct or streamline processes."
New York Life,NC/SC Licensed Life Insurance Agent,2,"What is the best part of working at the company?Educating customers about how to properly protect themselves and their family. What is the most stressful part about working at the company?No guaranteed paycheck and no payments for all the driving or work-related costs you have to incur in order to secure appts with your potential customers.  It was the WORST!What is the work environment and culture like at the company?Horrible work environment...just making phone calls or emailing/using social media while sitting smack dab next to another agent doing the same. And being forced to come into the office to make these calls and attend trainings, again when I could do both at home saving me time and money that I did not get reimbursed for, was a huge issue. I will say the training was great though.What is a typical day like for you at the company?Make calls to set up appts to meet with potential customers to sell life insurance or fixed annuities.  Boring part."
New York Life,Claims Manager,4,Training for was great! After training you are basically thrown into the claims jungle. They say they will start you with the easier claims but they keep stacking them on. When you are out unexpectedly for sickness or kids sick you will still have claims to work when you come back making your workload even more. 
New York Life,Registered Representative,1,"It is not a good place to work. I just recently graduated college and I spent 1 year working before I was able to leave. They promise that you’ll make around $100K first-year, which is near impossible to accomplish. Also, they promote a $500/week stipend, but you need to have enough production to be eligible for that, which defeats the whole point of it being used as a safety net."
New York Life,Investment Advisor,3,"Got to sell sell sell to Friends, Family, and Strangers. Not the best products/investments, but not the worst either. Got to put that thought process aside and just sell sell sell sell regardless of how you feel. "
New York Life,Insurance Agent,3,"Commission based. Can be frustating at at times but overall is a good opportunity if you want to make big money. But not for everybody, flexible but need to be willing to put in a lot of hours in the field."
New York Life,Agent,3,"This is from 10 years ago, training was not so good, it does depend on the office, where I was, we were on our own.The manager made me do 200 names to mail, thats it."
New York Life,Business Analyst,1,"Pathetic management. Do not work there if you like to keep your sanity.The most redundant processes in place, unhealthy environment and no room for progress at all."
New York Life,Customer Service Rep,4,"typical day at work- steady and constant monitoring what you believe you learned : after training nothing management : big brother watching harder than Jesusworkplace culture : funthe hardest part of the job: agents, agents, and agents the most enjoyable part of the job: coworkers and timeoff"
New York Life,Licensed Insurance Agent,1,What is the best part of working at the company?The people.  The support and training.  What is the most stressful part about working at the company?Money in the 1st year was impossible.  One off individual life insurance.  3 meetings then close What is the work environment and culture like at the company?Business elite pretty up tight compared to other more lax environments
New York Life,"Sales
Manager,",5,"What is the best part of working at the company?Company policy and work culture What is the most stressful part about working at the company?Targets and number , which you need to achieve with in time lineWhat is the work environment and culture like at the company?Good perks and incitive system which keep you motivated What is a typical day like for you at the company?When i was not able to close any call"
New York Life,Financial Professional,1,"Worst part is that New York Life is a captive company. You are entirely alone and get no leads to help build a client base. You will always find good and bad people to work with. Unfortunately, the Johnstown office has what seems like a high school clique system. If you aren't good enough in their eyes, you'll be excluded from everything and they will completely turn their backs on you. If they don't think you're actually fit for being an agent, they won't give you the time or day to get help. They'll pay for your licensing, but then expect you to just jump into it and be selling policies left and right. Once one person has a problem with you, the entire company has a problem with you. They require you to have an experienced agent with you to sign your first few policies, but nobody is ever available to meet with your clients. The recruiters make money off of any policies you sign. It's ran like an MLM/pyramid scheme. It has potential. But at the end of the day, they don't actually care about their clients, only their bank accounts."
New York Life,Senior Benefits Specialist,5,What is the best part of working at the company?The best job I have ever held. They truly care about employees.What is the most stressful part about working at the company?There is really no stressful part in this job.What is the work environment and culture like at the company?It is very diverse. I work remote so I don’t see a lot of people face to face.What is a typical day like for you at the company?Answering phone calls and managing claims
New York Life,Financial Services Representative,5,"This is a Fortune 100 company that values their employees, supports them and wants them to succeed. This is especially important because financial services is a tough business. Most people know very little about the scope of what we do, or about our company- that we're owned by our policy owners, not Wall Street, for instance. But people are highly skeptical of ""insurance companies"" and have made assumptions about us, especially thinking that all we do is insurance when we're trained to provide a full range of financial services for individuals and businesses: retirement planning, estate planning, business planning, tax diversification, etc. The company knows this however and supports us. Our training is undisputedly known as the best in the industry. Very deep dives on ethics, products, business management, etc.,--and it's a three year program. We're encouraged to secure securities licenses and they pay for the training. Currently they're also paying bonuses when licenses are secured. Compensation is based on performance, so it's not easy. But, it's possible to make a lot of money. The company pays very well when new business is brought in. Benefits are outstanding! Lastly, this company doesn't just talk diversity they walk the talk. By far the most diverse workforce I've ever seen, top to bottom. No glass ceilings here! All that and we're the gold standard in the industry.- the oldest, largest and financially strongest mutual insurance company in the United States."
New York Life,Financial Advisor,5,"Amazing group of people to work with, one of the best office locations within the company.   They work with all of the new recruits and have great training in house."
New York Life,agent,3,"You are on your own. They put you through a virtual training and then you are on your own. Highly encouraged to lean on your friends and family to sign up for Life Insurance, Once that well dries up then.... You know the rest. "
New York Life,Financial Services Representative,3,"An Honest Review for Future Job Seekers-Education and Training:New York Life offers an unparalleled educational experience. The comprehensive curriculum is applicable across various industries, ensuring that whatever path you choose after your tenure here, you will excel.-Initial Experience:When you first join, the company imbues you with a sense of invincibility. The onboarding process is motivating, with promises of financial success and the opportunity to make a meaningful difference. Your managers feel like the mentors you've always dreamed of having. - Sales Dynamics:The role begins by leveraging your personal network—starting with your closest friends and family—and then expanding as per the company's strategy. However, the product you sell is notoriously difficult, which can strain personal relationships and impact your reputation.- Compensation and Work Environment:The company neither allows you to have another job nor offers a salary. It is entirely commission based. During slow periods, you're made to feel that failure is entirely your fault given the calibre of your training, which can be demoralizing. The financial strain is significant, as you often end up spending more than you earn. Depending on your location and demographics, you might feel socially isolated from your management team.- Work Culture:The transition from being seen as a promising new recruit to feeling like a failure can be swift and harsh, often feeling akin to gaslighting. While the company boasts about inclusivity, this is primarily evident in big cities. Managers' elitist attitudes - more..."
New York Life,Agent,2,Needs improvement in having more joint work with newer agents. Have leads for those that don't have a large natural market. Too many support fees. Partners also asking how may they assist but don't give suggestions on how they can assist especially when new and not having a full understanding.  Trainings are improving but still needs improvement. Make sure to go with a partner that has truly worked as an agent and understands the hardships and able to give you ways to make money. Connection is key. If you have a great network and they trust you and they know you can help beyond life insurance then this is a good company.  The products are great. Service centers could use improvement. Make sure you have about 3-6 months of money put away before starting. You have to be a true entrepreneur for this position because you have to hustle. 100% COMMISSION The training allowance you get is only if you sell products.
New York Life,Customer Service Representative,1,"Poor management with very little constructive feedback. Micromanagement on minutia. They spent most of their time monitoring how long people were in the restroom. The vast majority of people I worked around didn't need to be monitored. They were professional adults who followed the rules. Management, unfortunately, saw everyone as a number."
New York Life,Licensed Service Assistant/Secretary,5,"Typical days at work were very busy and fast paced. Deadlines had to be met, the sooner the better. Making sure to live up to the highest ethical standards was extremely important. I enjoyed all aspects of my job especially dealing with and helping clients with any and all questions or concerns they had. The clients trusted me to take care of everything meticulously because I always did. The hardest part of the job was sometimes the workplace environment and coworkers being frustrated. "
New York Life,Agent,2,"The training program is excellent, but the company has many misleading managers and a very political environment. They encourage you to use your personal connections to make sales. They claim to offer training pay, but it's difficult to qualify for it, and you don't receive your first sales commission until you meet specific, challenging criteria."
New York Life,Customer Service Representative,5,"What is the best part of working at the company?NYL treats you like a person. They give you extra days off in the summer What is the most stressful part about working at the company?Call center environment is always stressful What is the work environment and culture like at the company?Easy going, caring. You are treated like an adult. No micro management What is a typical day like for you at the company?Taking calls, answering inbound calls"
New York Life,Specialist,4,"I can honestly say, working for this company has changed my life. I finally have stability and am proud to say where I work. There is a reason the company has been open for almost two hundred years"
New York Life,Finance Manager,5,Great place to work. Good people very exciting day today interactions.  Upper management and middle management made your daily day and day life exciting                                                                        
New York Life,Analyst,3,"Old antiquated systems with way too much work. Management is solid and helpful, but when it takes you 10 extra steps to perform even the easiest of tasks no amount of support will do. "
New York Life,Licensed Insurance Agent,1,"Only good  thing is the training. Very misleading, however you can make it if you have lots of capital saved up. You have to have a very good mentor and manager to succeed "
New York Life,Financial Advisor,4,"The company offers a positive and supportive work environment that encourages growth and collaboration. Employees who demonstrate dedication and hard work have the opportunity to earn a competitive salary. Additionally, the company provides comprehensive training programs to support professional development and enhance skills."
New York Life,Assistant Manager,5,"Great place to be , atmosphere is awesome and love the pat great great place if you want to grow, a day at work is great not stressful, you’re welcome to anything in "
New York Life,Director,3,NYL is a good company. Very conservative and stable. They are not shifted by winds in the market. Treat employees with respect and has pretty nice benefits. 
New York Life,Licensed Insurance Agent,1,"Poor management and senior advisors that will say anything to get you in and then once you’re signed, they will tell be no where to be found and you’ll be expected to do and commit to things that were not discussed or made clear prior to signing."
New York Life,Insurance Agent,3,"""Captive agent and since this is a commission only position you can get into financial difficulties if you are having a bad month production"" captive "
New York Life,Financial Advisor,1,"You get hired here, which requires getting a license and going through unpaid training. But the whole goal is to get you to 1) give them the contact information to your friends and family to sell them life insurance and 2) get you to sell them life insurance. If you don't feel comfortable trying to manipulate your loved ones into spending hundreds of dollars a month this job probably isn't for you."
New York Life,Senior Claims Examiner,2,"Sadly there are so many people in management that do not care, are ineffective at their jobs and bring the company to a low level. Until you threaten to file a complaint, issues are ignored. Leadership only responds to formal complaints. Use the company as a stepping stone and then get out to a respectable company, "
New York Life,Financial Professional,4,"Great managers and supportive environment. Strictly commission-based, offering high earning potential with dedication and hard work. Ideal for driven professionals."
New York Life,Financial Services Representative,5,"This is a Fortune 100 company that values their employees, supports them and wants them to succeed. This is especially important because financial services is a tough business. Most people know very little about the scope of what we do, or about our company- that we're owned by our policy owners, not Wall Street, for instance. But people are highly skeptical of ""insurance companies"" and have made assumptions about us, especially thinking that all we do is insurance when we're trained to provide a full range of financial services for individuals and businesses: retirement planning, estate planning, business planning, tax diversification, etc. The company knows this however and supports us. Our training is undisputedly known as the best in the industry. Very deep dives on ethics, products, business management, etc.,--and it's a three year program. We're encouraged to secure securities licenses and they pay for the training. Currently they're also paying bonuses when licenses are secured. Compensation is based on performance, so it's not easy. But, it's possible to make a lot of money. The company pays very well when new business is brought in. Benefits are outstanding! Lastly, this company doesn't just talk diversity they walk the talk. By far the most diverse workforce I've ever seen, top to bottom. No glass ceilings here! All that and we're the gold standard in the industry.- the oldest, largest and financially strongest mutual insurance company in the United States."
New York Life,Agent,2,Ok Place to work. High turnover rate. Expect to get registered to make decent money. Lots of support. Great technology and infrastructure. Management is always available for you. 
New York Life,Senior LTD Claims Examiner,1,What is the best part of working at the company?Micro managers.  Not flexible with schedules.  12 weeks of training but then assigned another job.  What is the most stressful part about working at the company?More work than hours.  Would not offer OT but you’d get written up for not performing What is the work environment and culture like at the company?Micromanaging and inconsistent feedbackWhat is a typical day like for you at the company?Hectic with very little to no help
New York Life,Registered Representative,3,"Solid Highest rated company. From an FA perspective, marketing support is generic and outdated. This is critical as the only ""hard work"" is consistently generating enough qualified, and engaged people to talk to. This is the real job. Prospecting and Selling. Very old 1980s way of generating prospects with your warm market. There are some inbound leads, but they are few and very far in between. So you can't depend on them. But if you can develop your own systematic way of consistently generating 30-40 new engaged prospects every single week that you can then convert to appointments, you will make money. Honestly it's one of the best Insurance Companies in existence. Especially their whole life. NYL Insurance contracts are better, but you'll pay a higher price. But if your not an extrovert with a large warm market it will be incredibly difficult for you to generate business in the beginning. There are some good people there. And if you can succeed there, you can succeed anywhere and write your own ticket. "
New York Life,Advisor,5,Great team to work with. You're surrounded by people in both the Charlotte office and the Manhattan office who do their best to help you succeed. Couldn't have asked for more. 
New York Life,Janitor,5,"Not much to do, cleanliness 10/10. Det hårdest part was finding something to do as there was a strong culture around cleaning up after themselves. Did fix a few light bulbs though."
New York Life,Analyst,2,"Productive and fun workplaceVery goodThere’s a lot of growth in this place, salaries are high. It’s very nice to work here, I recommend it to everyone really"
New York Life,Life Insurance Agent,3,"What is the best part of working at the company?Building relationships with other agentsWhat is the most stressful part about working at the company?Inconsistent and lack of support from the Management team. They are working from an out-of-date playbook. A clear absence of personal development within the Management team.What is the work environment and culture like at the company?They preach in lock-step the company's message but have little to no self-awareness.What is a typical day like for you at the company?Research opportunities in the market, make calls, follow up, and meet people face-to-face or remotely. Weekly meetings with the Management team. Research other avenues of prospects. Learn from others. It's an adversarial environment. You won't find any real team support here. Study products. Rinse and repeat."
New York Life,Financial Professional ,3,"The job has its benefits, but getting started is difficult and your experience can vary depending on who hires you. When you are going through the hiring process, it is not specified that you won't get paid your training allowance until you reach a commission amount. So you'll go without pay until you have have earned about $3000 in commission. Commission rate is good when you are able to sign people up for policies. People are nice, but there is a subtle vibe of duplicitousness. They act like your friend, but will hound you and guilt you for struggling to find clients. If you just want to make money and believe you can just ignore some negative aspects, then it can be the career for you. You can learn quite a bit about finance from here, depending on who you talk to. Some of the managers seem more like sales people than financial experts. The other agents are typically easy to get along with so the workplace environment is pretty welcoming."
New York Life,Licensed Insurance Producer,5,What is the best part of working at the company?The ability to work at my schedule and earn uncapped income.What is the most stressful part about working at the company?Earning according to production. This means no clients no commission. What is the work environment and culture like at the company?The work environment is very entertaining and friendly family like environment. What is a typical day like for you at the company?A typical day goes with much work.
New York Life,Financial Advisor,5,Many oppertunities to develop financial knowledge and a great environment to do so. Everyone here was more than willing to help and many experts enriched our learning experience on sales.
New York Life,Licensed Agent,5,"What is the best part of working at the company?Flexible schedule and upper management willing and ready to help when neededWhat is the most stressful part about working at the company?Securing enough meetings while trying to get securities licensing completed What is the work environment and culture like at the company?Very welcoming and engaging. They believe in scheduling your day down to the minute!What is a typical day like for you at the company?Onboarding class 1st thing, then make calls or nest to capture names and appointments"
New York Life,Insurance Agent,4,Great place to work and a good environment to make a good amount of income. You meet a lot of good people and get excellent benefits and training. So proud to be apart of the company 
New York Life,Customer Service Representative,3,The job has good benefits. They give you a salary every year in March based off your performance. They do offer support to grow within the company but it can take a while to be promoted. 
New York Life,Operations Professional and digital expert,1,"Small company okay benefits, poor training.  A corporation that is a ran like a small business, progression in a career is minimal.  The support just isn’t there. "
New York Life,Agent,5,"This is the place to be. Great culture, benefits, compensation and training. All from a fortune 100 company in business for over 175 years. You must have great integrity."
New York Life,Financial Planning Specialist,4,Outdated technology for operations and bad with raises for inflation. Planning team has been slow to grow and not given the funds to help streamline simple items 
New York Life,Biller,5,I learned alot while working here. The days usually go by pretty quick and everyone is helpful. Managment is fair co workers are great and there’s plenty of room for growth 
New York Life,Agent,2,Selling life insurance is highly compensated as you are making people deal with their own mortality. Make sure you understand the industry before you work at a large organization like these and take all the free training you can get.
New York Life,Insurance Agent,5,"You definitely reap what you sow here.  Get to work doing what your partner recommends.  Excellent leadership and mentoring in the DG General Office.The hardest part is getting people to meet with you.  Set appointments, you’ll do really well."
New York Life,Customer Service Representative,3,Busy days. Nice coworkers. Decent working location. Clean building. Nice mirrors in the bathrooms for selfies. A lot of information crammed into a short period of time for training. Call center was always cold. Being on the phones all day was a challenge.
New York Life,Financial Services Representative,5,"This is a Fortune 100 company that values their employees, supports them and wants them to succeed. This is especially important because financial services is a tough business. Most people know very little about the scope of what we do, or about our company- that we're owned by our policy owners, not Wall Street, for instance. But people are highly skeptical of ""insurance companies"" and have made assumptions about us, especially thinking that all we do is insurance when we're trained to provide a full range of financial services for individuals and businesses: retirement planning, estate planning, business planning, tax diversification, etc. The company knows this however and supports us. Our training is undisputedly known as the best in the industry. Very deep dives on ethics, products, business management, etc.,--and it's a three year program. We're encouraged to secure securities licenses and they pay for the training. Currently they're also paying bonuses when licenses are secured. Compensation is based on performance, so it's not easy. But, it's possible to make a lot of money. The company pays very well when new business is brought in. Benefits are outstanding! Lastly, this company doesn't just talk diversity they walk the talk. By far the most diverse workforce I've ever seen, top to bottom. No glass ceilings here! All that and we're the gold standard in the industry.- the oldest, largest and financially strongest mutual insurance company in the United States."
New York Life,Short Term Disability Claim Manager,1,"What is the best part of working at the company?Getting off so unorganized, computer system the worst it took them a whole year to replaced a computer that was stoping me from learningWhat is the most stressful part about working at the company?Not have good equipment and getting it replacedWhat is the work environment and culture like at the company?The team was ok it’s the upper management is horrible What is a typical day like for you at the company?Every morning I had to call IT because of computer problems and trying to catch up after that with no consideration with all the computer issues"
